Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit
106996,2025-01-26,C2661,Customer_925,Kolkata,West Bengal,East,Monitor,Electronics,9,14000,20,100800.0,20326.99
106997,2025-10-13,C2322,Customer_1224,Mumbai,Maharashtra,West,Chair,Furniture,9,4500,15,34425.0,3118.22
106998,2025-11-14,C4470,Customer_2262,Delhi,Delhi,North,Laptop,Electronics,2,55000,5,104500.0,13271.72
106999,2025-07-01,C6111,Customer_1945,Delhi,Delhi,North,Mouse,Electronics,5,700,0,3500.0,454.31
107000,2025-07-09,C4533,Customer_1682,Kolkata,West Bengal,East,Chair,Furniture,6,4500,15,22950.0,5452.65
107001,2025-01-12,C4963,Customer_1253,Delhi,Delhi,North,Monitor,Electronics,4,14000,5,53200.0,4684.9
107002,2025-10-18,C5079,Customer_732,Pune,Maharashtra,West,Desk,Furniture,5,8500,15,36125.0,6914.38
107003,2026-02-01,C7858,Customer_417,Mumbai,Maharashtra,West,Laptop,Electronics,10,55000,10,495000.0,64501.28
107004,2026-04-29,C1048,Customer_2347,Ahmedabad,Gujarat,West,Monitor,Electronics,4,14000,0,56000.0,11922.93
107005,2026-04-22,C1314,Customer_2445,Mumbai,Maharashtra,West,Desk,Furniture,7,8500,15,50575.0,7651.65
107006,2025-12-26,C7618,Customer_2987,Pune,Maharashtra,West,Mouse,Electronics,2,700,0,1400.0,163.26
107007,2025-02-28,C1551,Customer_584,Delhi,Delhi,North,Notebook,Stationery,8,120,15,816.0,83.73
107008,2025-12-18,C7121,Customer_96,Bengaluru,Karnataka,South,Notebook,Stationery,8,120,20,768.0,188.6
107009,2025-12-19,C7986,Customer_1566,Bengaluru,Karnataka,South,Laptop,Electronics,5,55000,10,247500.0,31336.21
107010,2026-05-24,C7110,Customer_1777,Hyderabad,Telangana,South,Laptop,Electronics,6,55000,15,280500.0,65164.72
107011,2025-11-23,C9858,Customer_2328,Delhi,Delhi,North,Keyboard,Electronics,1,1500,5,1425.0,141.52
107012,2026-04-16,C1479,Customer_482,Delhi,Delhi,North,Chair,Furniture,10,4500,0,45000.0,6051.23
107013,2026-04-13,C4026,Customer_20,Hyderabad,Telangana,South,Monitor,Electronics,7,14000,0,98000.0,23943.95
107014,2025-07-17,C3306,Customer_932,Hyderabad,Telangana,South,Keyboard,Electronics,5,1500,20,6000.0,1479.98
107015,2025-10-05,C7158,Customer_1590,Ahmedabad,Gujarat,West,Monitor,Electronics,6,14000,15,71400.0,11678.23
107016,2025-10-28,C9279,Customer_1159,Pune,Maharashtra,West,Chair,Furniture,3,4500,10,12150.0,1213.16
107017,2025-02-06,C8974,Customer_1808,Delhi,Delhi,North,Pen,Stationery,9,25,20,180.0,29.95
107018,2026-06-27,C6550,Customer_2772,Pune,Maharashtra,West,Monitor,Electronics,5,14000,15,59500.0,12782.92
107019,2025-07-03,C5538,Customer_564,Ahmedabad,Gujarat,West,Notebook,Stationery,7,120,10,756.0,107.61
107020,2025-05-11,C6950,Customer_374,Ahmedabad,Gujarat,West,Chair,Furniture,5,4500,15,19125.0,3279.69
107021,2026-05-18,C4404,Customer_1337,Kolkata,West Bengal,East,Notebook,Stationery,3,120,5,342.0,66.14
107022,2026-02-07,C4940,Customer_1064,Mumbai,Maharashtra,West,Mouse,Electronics,9,700,15,5355.0,865.86
107023,2026-05-12,C8230,Customer_1232,Mumbai,Maharashtra,West,Desk,Furniture,5,8500,20,34000.0,7935.19
107024,2025-03-21,C1298,Customer_792,Ahmedabad,Gujarat,West,Pen,Stationery,4,25,20,80.0,12.46
107025,2026-03-05,C1897,Customer_1679,Mumbai,Maharashtra,West,Monitor,Electronics,3,14000,15,35700.0,5808.27
107026,2025-12-05,C1498,Customer_2723,Kolkata,West Bengal,East,Monitor,Electronics,5,14000,5,66500.0,16078.26
107027,2025-05-28,C2141,Customer_1660,Pune,Maharashtra,West,Monitor,Electronics,9,14000,10,113400.0,16849.51
107028,2026-02-19,C6209,Customer_465,Hyderabad,Telangana,South,Desk,Furniture,7,8500,10,53550.0,5127.38
107029,2025-03-15,C4824,Customer_2918,Pune,Maharashtra,West,Chair,Furniture,2,4500,5,8550.0,776.56
107030,2026-03-17,C9339,Customer_1750,Delhi,Delhi,North,Monitor,Electronics,10,14000,0,140000.0,23853.19
107031,2025-02-24,C2679,Customer_2025,Pune,Maharashtra,West,Mouse,Electronics,5,700,15,2975.0,661.88
107032,2026-04-20,C1606,Customer_439,Bengaluru,Karnataka,South,Notebook,Stationery,10,120,5,1140.0,210.21
107033,2025-03-21,C3190,Customer_1078,Pune,Maharashtra,West,Notebook,Stationery,3,120,5,342.0,49.9
107034,2026-01-05,C8967,Customer_2299,Kolkata,West Bengal,East,Notebook,Stationery,6,120,5,684.0,134.75
107035,2025-09-02,C3286,Customer_24,Ahmedabad,Gujarat,West,Chair,Furniture,6,4500,0,27000.0,3901.4
107036,2025-03-24,C9199,Customer_206,Delhi,Delhi,North,Keyboard,Electronics,8,1500,0,12000.0,1128.39
107037,2025-02-22,C1522,Customer_2949,Bengaluru,Karnataka,South,Keyboard,Electronics,2,1500,10,2700.0,491.75
107038,2026-05-13,C5040,Customer_1189,Chennai,Tamil Nadu,South,Monitor,Electronics,6,14000,10,75600.0,10673.55
107039,2025-03-11,C4084,Customer_522,Hyderabad,Telangana,South,Keyboard,Electronics,9,1500,5,12825.0,1525.04
107040,2025-09-26,C9479,Customer_1020,Mumbai,Maharashtra,West,Chair,Furniture,7,4500,15,26775.0,4782.69
107041,2026-06-13,C9146,Customer_846,Pune,Maharashtra,West,Laptop,Electronics,9,55000,10,445500.0,65179.87
107042,2025-12-09,C7995,Customer_581,Delhi,Delhi,North,Monitor,Electronics,6,14000,20,67200.0,8493.35
107043,2025-05-28,C5250,Customer_1225,Ahmedabad,Gujarat,West,Mouse,Electronics,4,700,15,2380.0,211.98
107044,2025-01-30,C2004,Customer_1555,Kolkata,West Bengal,East,Desk,Furniture,6,8500,20,40800.0,7021.98
107045,2025-07-23,C1895,Customer_1707,Kolkata,West Bengal,East,Laptop,Electronics,10,55000,10,495000.0,78929.27
107046,2025-12-06,C9225,Customer_2179,Delhi,Delhi,North,Pen,Stationery,5,25,15,106.25,21.51
107047,2026-02-03,C4973,Customer_337,Ahmedabad,Gujarat,West,Keyboard,Electronics,5,1500,10,6750.0,1411.12
107048,2025-06-26,C8512,Customer_1253,Delhi,Delhi,North,Desk,Furniture,3,8500,0,25500.0,4550.91
107049,2025-03-23,C3346,Customer_567,Hyderabad,Telangana,South,Laptop,Electronics,10,55000,20,440000.0,42085.21
107050,2025-05-22,C9319,Customer_1450,Bengaluru,Karnataka,South,Keyboard,Electronics,2,1500,10,2700.0,517.02
107051,2025-11-29,C5762,Customer_444,Mumbai,Maharashtra,West,Chair,Furniture,7,4500,20,25200.0,3210.76
107052,2025-01-02,C9805,Customer_1852,Kolkata,West Bengal,East,Notebook,Stationery,3,120,5,342.0,55.76
107053,2025-02-17,C4369,Customer_721,Ahmedabad,Gujarat,West,Monitor,Electronics,6,14000,0,84000.0,15494.9
107054,2026-04-21,C9347,Customer_1176,Delhi,Delhi,North,Pen,Stationery,1,25,15,21.25,2.57
107055,2026-06-29,C6072,Customer_1730,Hyderabad,Telangana,South,Keyboard,Electronics,7,1500,15,8925.0,2163.17
107056,2025-08-02,C3299,Customer_895,Chennai,Tamil Nadu,South,Chair,Furniture,2,4500,0,9000.0,1970.07
107057,2026-03-22,C8882,Customer_968,Hyderabad,Telangana,South,Notebook,Stationery,5,120,5,570.0,88.87
107058,2025-03-21,C7927,Customer_1138,Bengaluru,Karnataka,South,Notebook,Stationery,9,120,10,972.0,166.67
107059,2025-07-30,C2526,Customer_558,Pune,Maharashtra,West,Pen,Stationery,9,25,5,213.75,22.14
107060,2026-05-29,C9514,Customer_801,Mumbai,Maharashtra,West,Keyboard,Electronics,6,1500,10,8100.0,1945.21
107061,2025-10-01,C2819,Customer_523,Delhi,Delhi,North,Chair,Furniture,1,4500,15,3825.0,659.38
107062,2025-03-01,C8491,Customer_2041,Pune,Maharashtra,West,Monitor,Electronics,1,14000,15,11900.0,1863.43
107063,2026-04-26,C6339,Customer_2680,Delhi,Delhi,North,Desk,Furniture,5,8500,10,38250.0,5013.64
107064,2026-01-18,C7802,Customer_2157,Ahmedabad,Gujarat,West,Mouse,Electronics,2,700,5,1330.0,296.24
107065,2025-06-11,C7343,Customer_1212,Ahmedabad,Gujarat,West,Chair,Furniture,2,4500,0,9000.0,919.69
107066,2026-03-14,C9656,Customer_1175,Pune,Maharashtra,West,Pen,Stationery,4,25,20,80.0,19.26
107067,2025-01-15,C4151,Customer_1419,Pune,Maharashtra,West,Chair,Furniture,2,4500,0,9000.0,1944.48
107068,2025-07-11,C8758,Customer_1434,Pune,Maharashtra,West,Monitor,Electronics,3,14000,15,35700.0,4011.56
107069,2026-02-03,C6008,Customer_755,Bengaluru,Karnataka,South,Keyboard,Electronics,8,1500,0,12000.0,2196.12
107070,2026-03-26,C3660,Customer_2115,Mumbai,Maharashtra,West,Laptop,Electronics,3,55000,5,156750.0,27190.65
107071,2025-11-11,C9087,Customer_172,Bengaluru,Karnataka,South,Monitor,Electronics,4,14000,15,47600.0,11704.65
107072,2025-04-30,C7630,Customer_2716,Kolkata,West Bengal,East,Notebook,Stationery,10,120,20,960.0,77.23
107073,2025-07-13,C6460,Customer_110,Chennai,Tamil Nadu,South,Chair,Furniture,4,4500,10,16200.0,2436.29
107074,2026-06-05,C8726,Customer_22,Delhi,Delhi,North,Mouse,Electronics,2,700,0,1400.0,322.08
107075,2025-07-03,C3094,Customer_226,Bengaluru,Karnataka,South,Laptop,Electronics,1,55000,20,44000.0,10042.68
107076,2025-08-29,C6887,Customer_1571,Pune,Maharashtra,West,Chair,Furniture,3,4500,5,12825.0,1118.69
107077,2026-04-03,C2909,Customer_64,Bengaluru,Karnataka,South,Laptop,Electronics,5,55000,15,233750.0,33918.36
107078,2026-04-22,C6774,Customer_2316,Mumbai,Maharashtra,West,Desk,Furniture,8,8500,20,54400.0,6029.14
107079,2026-02-06,C7860,Customer_1328,Mumbai,Maharashtra,West,Mouse,Electronics,8,700,5,5320.0,939.05
107080,2026-05-30,C6981,Customer_1893,Bengaluru,Karnataka,South,Pen,Stationery,9,25,20,180.0,33.67
107081,2025-07-21,C2984,Customer_1740,Kolkata,West Bengal,East,Laptop,Electronics,3,55000,15,140250.0,33826.26
107082,2025-11-09,C6574,Customer_64,Bengaluru,Karnataka,South,Chair,Furniture,6,4500,0,27000.0,2865.62
107083,2025-03-04,C6725,Customer_633,Kolkata,West Bengal,East,Chair,Furniture,3,4500,15,11475.0,2448.55
107084,2025-11-18,C8065,Customer_1228,Chennai,Tamil Nadu,South,Mouse,Electronics,7,700,20,3920.0,855.81
107085,2025-09-18,C7745,Customer_2516,Kolkata,West Bengal,East,Pen,Stationery,7,25,15,148.75,21.93
107086,2025-01-18,C1082,Customer_56,Mumbai,Maharashtra,West,Desk,Furniture,3,8500,20,20400.0,2689.78
107087,2026-06-07,C5443,Customer_2004,Mumbai,Maharashtra,West,Chair,Furniture,8,4500,10,32400.0,3646.04
107088,2025-07-02,C4120,Customer_740,Mumbai,Maharashtra,West,Laptop,Electronics,8,55000,5,418000.0,69512.93
107089,2026-03-14,C3694,Customer_2631,Delhi,Delhi,North,Notebook,Stationery,9,120,5,1026.0,121.01
107090,2025-04-29,C6608,Customer_1131,Delhi,Delhi,North,Chair,Furniture,4,4500,10,16200.0,2203.45
107091,2026-03-08,C8161,Customer_322,Mumbai,Maharashtra,West,Monitor,Electronics,8,14000,15,95200.0,13589.16
107092,2025-03-30,C3008,Customer_2170,Bengaluru,Karnataka,South,Laptop,Electronics,1,55000,0,55000.0,12695.2
107093,2025-09-02,C4526,Customer_2563,Kolkata,West Bengal,East,Keyboard,Electronics,5,1500,15,6375.0,1169.34
107094,2025-02-27,C3103,Customer_1617,Hyderabad,Telangana,South,Desk,Furniture,9,8500,20,61200.0,5782.86
107095,2025-12-22,C6750,Customer_2770,Kolkata,West Bengal,East,Chair,Furniture,2,4500,10,8100.0,1983.89
107096,2025-12-13,C8551,Customer_1346,Bengaluru,Karnataka,South,Laptop,Electronics,9,55000,15,420750.0,60163.6
107097,2025-08-17,C3225,Customer_789,Mumbai,Maharashtra,West,Chair,Furniture,2,4500,20,7200.0,1713.07
107098,2026-02-02,C9781,Customer_2615,Ahmedabad,Gujarat,West,Laptop,Electronics,9,55000,10,445500.0,56438.03
107099,2025-03-31,C5006,Customer_2075,Pune,Maharashtra,West,Laptop,Electronics,2,55000,5,104500.0,19569.95
107100,2025-07-01,C4699,Customer_659,Pune,Maharashtra,West,Desk,Furniture,2,8500,20,13600.0,3263.57
107101,2026-04-27,C8353,Customer_1023,Kolkata,West Bengal,East,Desk,Furniture,6,8500,15,43350.0,3806.51
107102,2026-01-06,C4155,Customer_1646,Hyderabad,Telangana,South,Monitor,Electronics,1,14000,0,14000.0,1232.39
107103,2025-07-08,C8749,Customer_2366,Bengaluru,Karnataka,South,Notebook,Stationery,5,120,20,480.0,78.09
107104,2026-02-02,C3703,Customer_2652,Hyderabad,Telangana,South,Mouse,Electronics,1,700,20,560.0,59.63
107105,2025-01-01,C8115,Customer_2848,Ahmedabad,Gujarat,West,Monitor,Electronics,6,14000,15,71400.0,16020.99
107106,2026-02-02,C1175,Customer_2502,Bengaluru,Karnataka,South,Desk,Furniture,2,8500,20,13600.0,2090.61
107107,2025-07-11,C3124,Customer_357,Pune,Maharashtra,West,Pen,Stationery,7,25,0,175.0,16.53
107108,2025-08-13,C6915,Customer_2303,Bengaluru,Karnataka,South,Monitor,Electronics,6,14000,20,67200.0,10297.14
107109,2025-07-22,C7183,Customer_812,Hyderabad,Telangana,South,Laptop,Electronics,10,55000,15,467500.0,62973.11
107110,2026-02-22,C2547,Customer_2114,Mumbai,Maharashtra,West,Desk,Furniture,10,8500,5,80750.0,13345.66
107111,2026-03-19,C4570,Customer_1026,Kolkata,West Bengal,East,Mouse,Electronics,8,700,10,5040.0,957.37
107112,2025-06-23,C3826,Customer_118,Pune,Maharashtra,West,Desk,Furniture,10,8500,15,72250.0,17279.99
107113,2025-09-04,C1892,Customer_45,Kolkata,West Bengal,East,Keyboard,Electronics,6,1500,10,8100.0,1376.03
107114,2026-04-17,C7033,Customer_1662,Hyderabad,Telangana,South,Notebook,Stationery,9,120,0,1080.0,208.29
107115,2025-02-10,C9305,Customer_2121,Hyderabad,Telangana,South,Desk,Furniture,5,8500,20,34000.0,3279.9
107116,2025-09-03,C2399,Customer_2491,Pune,Maharashtra,West,Chair,Furniture,5,4500,20,18000.0,4239.35
107117,2026-03-30,C9291,Customer_859,Delhi,Delhi,North,Monitor,Electronics,3,14000,15,35700.0,7988.33
107118,2025-07-12,C3255,Customer_2056,Chennai,Tamil Nadu,South,Laptop,Electronics,8,55000,20,352000.0,78145.5
107119,2026-05-18,C8404,Customer_2726,Mumbai,Maharashtra,West,Mouse,Electronics,7,700,15,4165.0,394.11
107120,2025-06-28,C1872,Customer_2013,Mumbai,Maharashtra,West,Mouse,Electronics,1,700,5,665.0,85.36
107121,2026-04-11,C5287,Customer_433,Hyderabad,Telangana,South,Pen,Stationery,2,25,15,42.5,5.65
107122,2025-01-06,C1294,Customer_255,Ahmedabad,Gujarat,West,Mouse,Electronics,9,700,10,5670.0,1069.37
107123,2025-06-22,C2924,Customer_1132,Bengaluru,Karnataka,South,Laptop,Electronics,2,55000,5,104500.0,12602.25
107124,2025-09-11,C3648,Customer_447,Bengaluru,Karnataka,South,Desk,Furniture,1,8500,0,8500.0,815.33
107125,2026-05-19,C3412,Customer_1092,Pune,Maharashtra,West,Mouse,Electronics,10,700,5,6650.0,1058.89
107126,2025-11-27,C7183,Customer_310,Chennai,Tamil Nadu,South,Chair,Furniture,8,4500,15,30600.0,7392.88
107127,2026-01-18,C9934,Customer_804,Chennai,Tamil Nadu,South,Pen,Stationery,9,25,20,180.0,41.62
107128,2025-11-13,C8985,Customer_183,Hyderabad,Telangana,South,Pen,Stationery,6,25,20,120.0,25.11
107129,2025-05-02,C4033,Customer_2857,Mumbai,Maharashtra,West,Desk,Furniture,9,8500,15,65025.0,13405.7
107130,2026-01-20,C6694,Customer_1729,Bengaluru,Karnataka,South,Chair,Furniture,4,4500,20,14400.0,3325.83
107131,2025-03-14,C3221,Customer_1545,Mumbai,Maharashtra,West,Monitor,Electronics,9,14000,20,100800.0,14551.69
107132,2025-06-11,C8496,Customer_1856,Kolkata,West Bengal,East,Pen,Stationery,10,25,20,200.0,20.02
107133,2025-10-31,C9831,Customer_1738,Bengaluru,Karnataka,South,Pen,Stationery,7,25,10,157.5,24.81
107134,2026-04-21,C9035,Customer_1777,Pune,Maharashtra,West,Monitor,Electronics,8,14000,10,100800.0,18353.54
107135,2026-04-19,C6211,Customer_140,Ahmedabad,Gujarat,West,Chair,Furniture,9,4500,0,40500.0,3510.15
107136,2025-08-29,C4669,Customer_2319,Kolkata,West Bengal,East,Keyboard,Electronics,4,1500,5,5700.0,1212.15
107137,2025-06-29,C8110,Customer_2043,Hyderabad,Telangana,South,Desk,Furniture,8,8500,10,61200.0,12087.37
107138,2026-01-12,C5284,Customer_1650,Kolkata,West Bengal,East,Notebook,Stationery,8,120,0,960.0,149.71
107139,2025-08-04,C3216,Customer_274,Bengaluru,Karnataka,South,Notebook,Stationery,3,120,0,360.0,88.35
107140,2026-03-26,C3743,Customer_2575,Hyderabad,Telangana,South,Chair,Furniture,1,4500,10,4050.0,677.86
107141,2025-12-21,C6466,Customer_2048,Bengaluru,Karnataka,South,Keyboard,Electronics,3,1500,20,3600.0,689.81
107142,2025-08-09,C9161,Customer_2801,Kolkata,West Bengal,East,Chair,Furniture,1,4500,20,3600.0,607.85
107143,2025-01-11,C7839,Customer_522,Bengaluru,Karnataka,South,Monitor,Electronics,10,14000,20,112000.0,22775.7
107144,2025-11-10,C5810,Customer_2559,Hyderabad,Telangana,South,Mouse,Electronics,6,700,10,3780.0,446.89
107145,2025-10-20,C9867,Customer_1627,Mumbai,Maharashtra,West,Monitor,Electronics,5,14000,15,59500.0,4790.88
107146,2025-06-12,C5802,Customer_2498,Ahmedabad,Gujarat,West,Mouse,Electronics,2,700,15,1190.0,247.83
107147,2026-01-18,C1770,Customer_2528,Pune,Maharashtra,West,Pen,Stationery,4,25,10,90.0,10.29
107148,2026-02-06,C8457,Customer_732,Chennai,Tamil Nadu,South,Mouse,Electronics,7,700,5,4655.0,871.85
107149,2026-05-20,C1930,Customer_342,Chennai,Tamil Nadu,South,Laptop,Electronics,9,55000,20,396000.0,57223.68
107150,2026-02-12,C7944,Customer_1839,Hyderabad,Telangana,South,Keyboard,Electronics,2,1500,10,2700.0,617.42
107151,2025-05-02,C8614,Customer_456,Bengaluru,Karnataka,South,Mouse,Electronics,10,700,0,7000.0,1167.87
107152,2025-06-12,C1738,Customer_1952,Bengaluru,Karnataka,South,Desk,Furniture,6,8500,20,40800.0,7233.26
107153,2025-04-18,C7514,Customer_133,Mumbai,Maharashtra,West,Laptop,Electronics,3,55000,5,156750.0,14639.02
107154,2025-04-03,C8760,Customer_975,Pune,Maharashtra,West,Laptop,Electronics,4,55000,10,198000.0,28791.99
107155,2025-10-13,C7679,Customer_1415,Chennai,Tamil Nadu,South,Mouse,Electronics,8,700,10,5040.0,1183.99
107156,2025-07-07,C5052,Customer_846,Pune,Maharashtra,West,Desk,Furniture,6,8500,0,51000.0,11072.95
107157,2025-11-05,C2427,Customer_1430,Pune,Maharashtra,West,Notebook,Stationery,10,120,0,1200.0,180.67
107158,2026-01-27,C4273,Customer_954,Kolkata,West Bengal,East,Pen,Stationery,4,25,0,100.0,19.73
107159,2025-02-25,C8314,Customer_1207,Kolkata,West Bengal,East,Desk,Furniture,9,8500,15,65025.0,8880.57
107160,2025-11-21,C1023,Customer_264,Chennai,Tamil Nadu,South,Chair,Furniture,6,4500,5,25650.0,5973.42
107161,2026-04-18,C1322,Customer_1610,Mumbai,Maharashtra,West,Pen,Stationery,6,25,5,142.5,21.03
107162,2025-04-12,C4407,Customer_1085,Kolkata,West Bengal,East,Pen,Stationery,8,25,15,170.0,28.26
107163,2025-10-10,C9971,Customer_1775,Mumbai,Maharashtra,West,Desk,Furniture,6,8500,5,48450.0,6133.1
107164,2025-01-26,C1283,Customer_2739,Chennai,Tamil Nadu,South,Mouse,Electronics,6,700,5,3990.0,553.96
107165,2025-10-11,C1643,Customer_1551,Chennai,Tamil Nadu,South,Chair,Furniture,6,4500,0,27000.0,5985.63
107166,2026-02-18,C6963,Customer_403,Hyderabad,Telangana,South,Keyboard,Electronics,10,1500,10,13500.0,2541.87
107167,2025-11-03,C2699,Customer_709,Hyderabad,Telangana,South,Keyboard,Electronics,8,1500,0,12000.0,1060.3
107168,2026-04-29,C1423,Customer_2499,Kolkata,West Bengal,East,Desk,Furniture,4,8500,20,27200.0,3402.66
107169,2025-04-08,C7278,Customer_866,Mumbai,Maharashtra,West,Keyboard,Electronics,1,1500,10,1350.0,119.18
107170,2025-08-14,C3197,Customer_2263,Hyderabad,Telangana,South,Keyboard,Electronics,4,1500,15,5100.0,518.17
107171,2025-06-22,C5801,Customer_2351,Kolkata,West Bengal,East,Notebook,Stationery,8,120,0,960.0,94.94
107172,2025-01-28,C8005,Customer_710,Mumbai,Maharashtra,West,Keyboard,Electronics,9,1500,5,12825.0,1031.67
107173,2025-06-24,C5395,Customer_1492,Hyderabad,Telangana,South,Mouse,Electronics,9,700,5,5985.0,1406.13
107174,2026-04-06,C7553,Customer_502,Mumbai,Maharashtra,West,Pen,Stationery,8,25,20,160.0,15.23
107175,2025-04-08,C8738,Customer_577,Kolkata,West Bengal,East,Laptop,Electronics,8,55000,20,352000.0,76614.65
107176,2025-09-12,C4433,Customer_1481,Delhi,Delhi,North,Chair,Furniture,4,4500,10,16200.0,2852.01
107177,2025-06-21,C9903,Customer_1886,Hyderabad,Telangana,South,Mouse,Electronics,6,700,5,3990.0,558.11
107178,2025-01-29,C5156,Customer_425,Delhi,Delhi,North,Desk,Furniture,6,8500,0,51000.0,10768.24
107179,2026-03-16,C3716,Customer_2179,Chennai,Tamil Nadu,South,Monitor,Electronics,8,14000,0,112000.0,23355.06
107180,2026-01-31,C9968,Customer_660,Delhi,Delhi,North,Mouse,Electronics,9,700,5,5985.0,774.09
107181,2026-05-15,C1064,Customer_869,Mumbai,Maharashtra,West,Pen,Stationery,4,25,15,85.0,8.68
107182,2025-06-16,C4566,Customer_570,Kolkata,West Bengal,East,Desk,Furniture,8,8500,5,64600.0,6722.07
107183,2025-08-08,C7434,Customer_2099,Delhi,Delhi,North,Desk,Furniture,3,8500,15,21675.0,2470.77
107184,2025-12-17,C3234,Customer_2136,Mumbai,Maharashtra,West,Keyboard,Electronics,6,1500,10,8100.0,791.25
107185,2025-10-12,C5229,Customer_1908,Ahmedabad,Gujarat,West,Desk,Furniture,8,8500,10,61200.0,11253.11
107186,2025-10-07,C5404,Customer_320,Chennai,Tamil Nadu,South,Mouse,Electronics,8,700,15,4760.0,633.42
107187,2025-02-04,C7335,Customer_2832,Bengaluru,Karnataka,South,Notebook,Stationery,8,120,20,768.0,100.55
107188,2025-09-10,C3100,Customer_1099,Pune,Maharashtra,West,Keyboard,Electronics,6,1500,5,8550.0,940.68
107189,2026-01-19,C2944,Customer_2363,Chennai,Tamil Nadu,South,Desk,Furniture,9,8500,5,72675.0,9245.63
107190,2026-04-06,C8910,Customer_1304,Pune,Maharashtra,West,Notebook,Stationery,1,120,20,96.0,18.32
107191,2025-11-26,C8380,Customer_114,Chennai,Tamil Nadu,South,Monitor,Electronics,3,14000,20,33600.0,7167.25
107192,2025-01-01,C2696,Customer_2892,Kolkata,West Bengal,East,Pen,Stationery,3,25,10,67.5,14.48
107193,2026-04-05,C8267,Customer_512,Kolkata,West Bengal,East,Keyboard,Electronics,3,1500,0,4500.0,590.08
107194,2026-06-15,C5101,Customer_2394,Chennai,Tamil Nadu,South,Desk,Furniture,9,8500,15,65025.0,7026.11
107195,2026-06-16,C4894,Customer_24,Delhi,Delhi,North,Pen,Stationery,2,25,10,45.0,4.92
107196,2025-02-18,C9334,Customer_720,Pune,Maharashtra,West,Pen,Stationery,9,25,5,213.75,43.56
107197,2026-06-11,C3989,Customer_701,Bengaluru,Karnataka,South,Monitor,Electronics,9,14000,0,126000.0,22802.82
107198,2025-01-05,C5485,Customer_591,Bengaluru,Karnataka,South,Keyboard,Electronics,6,1500,5,8550.0,1594.06
107199,2025-08-05,C1813,Customer_2990,Hyderabad,Telangana,South,Notebook,Stationery,5,120,15,510.0,89.78
107200,2025-01-12,C3744,Customer_1291,Delhi,Delhi,North,Monitor,Electronics,10,14000,5,133000.0,23922.92
107201,2025-05-20,C6916,Customer_1899,Mumbai,Maharashtra,West,Laptop,Electronics,1,55000,5,52250.0,5684.48
107202,2025-06-22,C8064,Customer_140,Hyderabad,Telangana,South,Notebook,Stationery,10,120,10,1080.0,256.85
107203,2025-01-05,C8664,Customer_1940,Hyderabad,Telangana,South,Keyboard,Electronics,3,1500,10,4050.0,357.85
107204,2025-04-17,C9039,Customer_434,Bengaluru,Karnataka,South,Laptop,Electronics,4,55000,15,187000.0,39508.1
107205,2025-10-28,C7246,Customer_56,Pune,Maharashtra,West,Laptop,Electronics,7,55000,20,308000.0,41801.66
107206,2026-01-02,C2380,Customer_766,Pune,Maharashtra,West,Keyboard,Electronics,1,1500,20,1200.0,162.62
107207,2026-04-13,C5747,Customer_2367,Delhi,Delhi,North,Pen,Stationery,7,25,0,175.0,14.64
107208,2025-03-05,C4845,Customer_1662,Chennai,Tamil Nadu,South,Mouse,Electronics,2,700,15,1190.0,117.45
107209,2025-12-19,C1350,Customer_433,Chennai,Tamil Nadu,South,Monitor,Electronics,4,14000,15,47600.0,4826.23
107210,2025-10-13,C9538,Customer_2825,Delhi,Delhi,North,Notebook,Stationery,10,120,20,960.0,146.34
107211,2026-03-29,C9863,Customer_2705,Hyderabad,Telangana,South,Desk,Furniture,4,8500,5,32300.0,7997.12
107212,2025-07-08,C6566,Customer_2758,Kolkata,West Bengal,East,Monitor,Electronics,2,14000,10,25200.0,3353.64
107213,2026-05-24,C1845,Customer_183,Pune,Maharashtra,West,Monitor,Electronics,2,14000,20,22400.0,2942.09
107214,2025-02-18,C4804,Customer_1502,Ahmedabad,Gujarat,West,Mouse,Electronics,10,700,0,7000.0,1442.64
107215,2025-06-02,C2874,Customer_2563,Hyderabad,Telangana,South,Chair,Furniture,7,4500,5,29925.0,6986.44
107216,2025-12-13,C2419,Customer_1528,Ahmedabad,Gujarat,West,Keyboard,Electronics,4,1500,10,5400.0,442.1
107217,2025-04-23,C5457,Customer_2731,Pune,Maharashtra,West,Pen,Stationery,7,25,5,166.25,36.42
107218,2025-12-18,C5979,Customer_598,Hyderabad,Telangana,South,Monitor,Electronics,1,14000,15,11900.0,1174.36
107219,2025-12-13,C5207,Customer_2447,Mumbai,Maharashtra,West,Mouse,Electronics,9,700,20,5040.0,934.99
107220,2025-12-10,C2926,Customer_1950,Mumbai,Maharashtra,West,Keyboard,Electronics,7,1500,10,9450.0,1834.63
107221,2025-05-03,C5564,Customer_914,Hyderabad,Telangana,South,Chair,Furniture,7,4500,15,26775.0,4067.61
107222,2025-01-01,C2521,Customer_2322,Mumbai,Maharashtra,West,Chair,Furniture,8,4500,10,32400.0,2719.76
107223,2025-09-11,C3697,Customer_743,Bengaluru,Karnataka,South,Mouse,Electronics,2,700,0,1400.0,325.51
107224,2025-09-29,C6148,Customer_329,Chennai,Tamil Nadu,South,Desk,Furniture,4,8500,5,32300.0,4694.95
